"Box plot","LOC Gene ID","Project ID","Experiment ID","Experiment name","Variety","Development stage","Tissue","Expression value"
"","LOC_Os01g04800","DRP001141","DRX012211","Root_Cd_1h_r2","Nipponbare","10 days seedling","Root","200.578"
"","LOC_Os01g04800","DRP001141","DRX012221","Root_Cd_1h_r3","Nipponbare","10 days seedling","Root","203.006"
"","LOC_Os01g04800","DRP001141","DRX012222","Root_Cd_24h_r1","Nipponbare","10 days seedling","Root","141.368"
"","LOC_Os01g04800","SRP061677","SRX1122008","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","18.7705"
"","LOC_Os01g04800","SRP061677","SRX1122009","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","13.024"
"","LOC_Os01g04800","SRP061677","SRX1122010","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","15.9331"
"","LOC_Os01g04800","SRP061677","SRX1122011","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","28.3737"
"","LOC_Os01g04800","SRP061677","SRX1122012","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","13.1944"
"","LOC_Os01g04800","SRP061677","SRX1122013","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","10.7925"
"","LOC_Os01g04800","DRP000391","DRX000669","Root_Normal","Nipponbare","7 days seedling","Root","23.4883"
"","LOC_Os01g04800","SRP061677","SRX1122020","Root_WT_+Pi","Nipponbare","35 days seedling","Root","15.09"
"","LOC_Os01g04800","SRP061677","SRX1122021","Root_WT_+Pi","Nipponbare","35 days seedling","Root","9.6149"
"","LOC_Os01g04800","SRP061677","SRX1122022","Root_WT_+Pi","Nipponbare","35 days seedling","Root","8.94066"
"","LOC_Os01g04800","SRP061677","SRX1122023","Root_WT_-Pi","Nipponbare","35 days seedling","Root","21.9581"
"","LOC_Os01g04800","SRP061677","SRX1122024","Root_WT_-Pi","Nipponbare","35 days seedling","Root","11.8279"
"","LOC_Os01g04800","SRP061677","SRX1122025","Root_WT_-Pi","Nipponbare","35 days seedling","Root","13.9528"
"","LOC_Os01g04800","SRP028376","SRX332136","Seed_aleurone_ABA&GA_4h","Nipponbare","mature seed","Aleurone","1.17616"
"","LOC_Os01g04800","SRP028376","SRX332134","Seed_aleurone_ABA_4h","Nipponbare","mature seed","Aleurone","18.403"
"","LOC_Os01g04800","SRP028376","SRX332135","Seed_aleurone_GA_4h","Nipponbare","mature seed","Aleurone","8.99129"
"","LOC_Os01g04800","SRP028376","SRX330497","Seed_aleurone_Mock_4h","Nipponbare","mature seed","Aleurone","35.9158"
"","LOC_Os01g04800","SRP047482","SRX738076","Seed_Normal","Nipponbare","5 days after pollination","Seed","0.490838"
"","LOC_Os01g04800","DRP000391","DRX000671","Seed_Normal","Nipponbare","mature seed","Seed","2.19985"
"","LOC_Os01g04800","SRP048885","SRX732287","Seed_oscmt3a_mutant _r1","Nipponbare","mature seed","Seed","0.554262"
"","LOC_Os01g04800","SRP048885","SRX732290","Seed_oscmt3a_mutant _r2","Nipponbare","mature seed","Seed","0.459362"
"","LOC_Os01g04800","SRP048885","SRX732292","Seed_oscmt3a_mutant _r3","Nipponbare","mature seed","Seed","0.712848"
"","LOC_Os01g04800","SRP048885","SRX732153","Seed_OsCMT3a_WT_r1","Nipponbare","mature seed","Seed","1.04787"
"","LOC_Os01g04800","SRP048885","SRX732285","Seed_OsCMT3a_WT_r2","Nipponbare","mature seed","Seed","0.404625"
"","LOC_Os01g04800","SRP048885","SRX732286","Seed_OsCMT3a_WT_r3","Nipponbare","mature seed","Seed","0.752944"
"","LOC_Os01g04800","SRP028766","SRX335975","Shoot_1h+Pi_r1","Nipponbare","14 days seedling","Shoot","2.12324"
"","LOC_Os01g04800","SRP028766","SRX335976","Shoot_1h+Pi_r2","Nipponbare","14 days seedling","Shoot","1.72982"
"","LOC_Os01g04800","SRP028766","SRX335977","Shoot_1h+Pi_r3","Nipponbare","14 days seedling","Shoot","2.77864"
"","LOC_Os01g04800","SRP028766","SRX335978","Shoot_1h-Pi_r1","Nipponbare","14 days seedling","Shoot","3.07224"
"","LOC_Os01g04800","SRP028766","SRX335979","Shoot_1h-Pi_r2","Nipponbare","14 days seedling","Shoot","1.54145"
"","LOC_Os01g04800","SRP028766","SRX335980","Shoot_1h-Pi_r3","Nipponbare","14 days seedling","Shoot","1.69332"
"","LOC_Os01g04800","SRP028766","SRX335981","Shoot_21d+1h+Pi_r1","Nipponbare","35 days seedling","Shoot","1.06585"
"","LOC_Os01g04800","SRP028766","SRX335982","Shoot_21d+1h+Pi_r2","Nipponbare","35 days seedling","Shoot","0.328878"
"","LOC_Os01g04800","SRP028766","SRX335983","Shoot_21d+1h+Pi_r3","Nipponbare","35 days seedling","Shoot","1.91386"
"","LOC_Os01g04800","SRP028766","SRX335984","Shoot_21d+1h-Pi_r1","Nipponbare","35 days seedling","Shoot","0.452738"
"","LOC_Os01g04800","SRP028766","SRX335985","Shoot_21d+1h-Pi_r2","Nipponbare","35 days seedling","Shoot","1.42088"
"","LOC_Os01g04800","SRP028766","SRX335986","Shoot_21d+1h-Pi_r3","Nipponbare","35 days seedling","Shoot","0.696471"
"","LOC_Os01g04800","SRP028766","SRX335987","Shoot_21d+1hRe_r1","Nipponbare","35 days seedling","Shoot","0.735703"
"","LOC_Os01g04800","SRP028766","SRX335988","Shoot_21d+1hRe_r2","Nipponbare","35 days seedling","Shoot","1.07059"
"","LOC_Os01g04800","SRP028766","SRX335989","Shoot_21d+1hRe_r3","Nipponbare","35 days seedling","Shoot","1.02135"
"","LOC_Os01g04800","SRP028766","SRX335990","Shoot_21d+24h+Pi_r1","Nipponbare","35 days seedling","Shoot","1.21579"
"","LOC_Os01g04800","SRP028766","SRX335991","Shoot_21d+24h+Pi_r2","Nipponbare","35 days seedling","Shoot","0.758658"
"","LOC_Os01g04800","SRP028766","SRX335992","Shoot_21d+24h+Pi_r3","Nipponbare","35 days seedling","Shoot","1.37771"
"","LOC_Os01g04800","SRP028766","SRX335993","Shoot_21d+24h-Pi_r1","Nipponbare","35 days seedling","Shoot","1.37337"
"","LOC_Os01g04800","SRP028766","SRX335994","Shoot_21d+24h-Pi_r2","Nipponbare","35 days seedling","Shoot","0.749779"
"","LOC_Os01g04800","SRP028766","SRX335995","Shoot_21d+24h-Pi_r3","Nipponbare","35 days seedling","Shoot","0.860839"
"","LOC_Os01g04800","SRP028766","SRX335996","Shoot_21d+24hRe_r1","Nipponbare","35 days seedling","Shoot","9.89239"
"","LOC_Os01g04800","SRP028766","SRX335997","Shoot_21d+24hRe_r2","Nipponbare","35 days seedling","Shoot","6.35536"
"","LOC_Os01g04800","SRP028766","SRX335998","Shoot_21d+24hRe_r3","Nipponbare","35 days seedling","Shoot","6.72504"
"","LOC_Os01g04800","SRP028766","SRX335999","Shoot_21d+6h+Pi_r1","Nipponbare","35 days seedling","Shoot","1.29282"
"","LOC_Os01g04800","SRP028766","SRX336000","Shoot_21d+6h+Pi_r2","Nipponbare","35 days seedling","Shoot","1.30928"
"","LOC_Os01g04800","SRP028766","SRX336001","Shoot_21d+6h+Pi_r3","Nipponbare","35 days seedling","Shoot","1.05593"
"","LOC_Os01g04800","SRP028766","SRX336002","Shoot_21d+6h-Pi_r1","Nipponbare","35 days seedling","Shoot","1.3715"
"","LOC_Os01g04800","SRP028766","SRX336003","Shoot_21d+6h-Pi_r2","Nipponbare","35 days seedling","Shoot","1.67866"
"","LOC_Os01g04800","SRP028766","SRX336004","Shoot_21d+6h-Pi_r3","Nipponbare","35 days seedling","Shoot","0.933465"
"","LOC_Os01g04800","SRP028766","SRX336005","Shoot_21d+6hRe_r1","Nipponbare","35 days seedling","Shoot","0.701782"
"","LOC_Os01g04800","SRP028766","SRX336006","Shoot_21d+6hRe_r2","Nipponbare","35 days seedling","Shoot","0.553069"
"","LOC_Os01g04800","SRP028766","SRX336007","Shoot_21d+6hRe_r3","Nipponbare","35 days seedling","Shoot","0.621789"
"","LOC_Os01g04800","SRP028766","SRX336008","Shoot_21dd+Pi_r1","Nipponbare","35 days seedling","Shoot","0.913025"
"","LOC_Os01g04800","SRP028766","SRX336009","Shoot_21dd+Pi_r2","Nipponbare","35 days seedling","Shoot","0.682175"
"","LOC_Os01g04800","SRP028766","SRX336010","Shoot_21dd+Pi_r3","Nipponbare","35 days seedling","Shoot","0.910739"
"","LOC_Os01g04800","SRP028766","SRX336011","Shoot_21dd-Pi_r1","Nipponbare","35 days seedling","Shoot","1.92476"
"","LOC_Os01g04800","SRP028766","SRX336012","Shoot_21dd-Pi_r2","Nipponbare","35 days seedling","Shoot","1.23364"
"","LOC_Os01g04800","SRP028766","SRX336013","Shoot_21dd-Pi_r3","Nipponbare","35 days seedling","Shoot","1.61134"
"","LOC_Os01g04800","SRP028766","SRX336014","Shoot_24h+Pi_r1","Nipponbare","14 days seedling","Shoot","2.31178"
"","LOC_Os01g04800","SRP028766","SRX336015","Shoot_24h+Pi_r2","Nipponbare","14 days seedling","Shoot","2.04152"
"","LOC_Os01g04800","SRP028766","SRX336016","Shoot_24h+Pi_r3","Nipponbare","14 days seedling","Shoot","3.61543"
"","LOC_Os01g04800","SRP028766","SRX336017","Shoot_24h-Pi_r1","Nipponbare","14 days seedling","Shoot","2.14119"
"","LOC_Os01g04800","SRP028766","SRX336018","Shoot_24h-Pi_r2","Nipponbare","14 days seedling","Shoot","1.20378"
"","LOC_Os01g04800","SRP028766","SRX336019","Shoot_24h-Pi_r3","Nipponbare","14 days seedling","Shoot","1.69155"
"","LOC_Os01g04800","SRP028766","SRX336020","Shoot_3d+Pi_r1","Nipponbare","17 days seedling","Shoot","0.972123"
"","LOC_Os01g04800","SRP028766","SRX336021","Shoot_3d+Pi_r2","Nipponbare","17 days seedling","Shoot","1.09916"
"","LOC_Os01g04800","SRP028766","SRX336022","Shoot_3d+Pi_r3","Nipponbare","17 days seedling","Shoot","0.818102"
"","LOC_Os01g04800","SRP028766","SRX336023","Shoot_3d-Pi_r1","Nipponbare","17 days seedling","Shoot","0.989613"
"","LOC_Os01g04800","SRP028766","SRX336024","Shoot_3d-Pi_r2","Nipponbare","17 days seedling","Shoot","1.63064"
"","LOC_Os01g04800","SRP028766","SRX336025","Shoot_3d-Pi_r3","Nipponbare","17 days seedling","Shoot","0.960614"
"","LOC_Os01g04800","SRP028766","SRX336026","Shoot_6h+Pi_r1","Nipponbare","14 days seedling","Shoot","4.01754"
"","LOC_Os01g04800","SRP028766","SRX336027","Shoot_6h+Pi_r2","Nipponbare","14 days seedling","Shoot","4.76534"
"","LOC_Os01g04800","SRP028766","SRX336028","Shoot_6h+Pi_r3","Nipponbare","14 days seedling","Shoot","2.10408"
"","LOC_Os01g04800","SRP028766","SRX336029","Shoot_6h-Pi_r1","Nipponbare","14 days seedling","Shoot","2.2895"
"","LOC_Os01g04800","SRP028766","SRX336030","Shoot_6h-Pi_r2","Nipponbare","14 days seedling","Shoot","1.52995"
"","LOC_Os01g04800","SRP028766","SRX336031","Shoot_6h-Pi_r3","Nipponbare","14 days seedling","Shoot","2.39857"
"","LOC_Os01g04800","SRP028766","SRX336032","Shoot_7d+Pi_r1","Nipponbare","21 days seedling","Shoot","0.450894"
"","LOC_Os01g04800","SRP028766","SRX336033","Shoot_7d+Pi_r2","Nipponbare","21 days seedling","Shoot","0.925337"
"","LOC_Os01g04800","SRP028766","SRX336034","Shoot_7d+Pi_r3","Nipponbare","21 days seedling","Shoot","1.28615"
"","LOC_Os01g04800","SRP028766","SRX336035","Shoot_7d-Pi_r1","Nipponbare","21 days seedling","Shoot","3.04167"
"","LOC_Os01g04800","SRP028766","SRX336036","Shoot_7d-Pi_r2","Nipponbare","21 days seedling","Shoot","2.08964"
"","LOC_Os01g04800","SRP028766","SRX336037","Shoot_7d-Pi_r3","Nipponbare","21 days seedling","Shoot","1.08684"
"","LOC_Os01g04800","SRP011893","SRX130833","Shoot_As(III)_24h","Nipponbare","3 days seeding","Shoot","21.1003"
"","LOC_Os01g04800","DRP001141","DRX012214","Shoot_Cd_0h_r1","Nipponbare","10 days seedling","Shoot","41.6464"
"","LOC_Os01g04800","DRP001141","DRX012215","Shoot_Cd_0h_r2","Nipponbare","10 days seedling","Shoot","30.7728"
"","LOC_Os01g04800","DRP001141","DRX012223","Shoot_Cd_0h_r3","Nipponbare","10 days seedling","Shoot","26.8903"
"","LOC_Os01g04800","DRP001141","DRX012216","Shoot_Cd_1h_r1","Nipponbare","10 days seedling","Shoot","16.2316"
"","LOC_Os01g04800","DRP001141","DRX012217","Shoot_Cd_1h_r2","Nipponbare","10 days seedling","Shoot","19.0202"
"","LOC_Os01g04800","DRP001141","DRX012224","Shoot_Cd_1h_r3","Nipponbare","10 days seedling","Shoot","35.0056"
"","LOC_Os01g04800","DRP001141","DRX012218","Shoot_Cd_24h_r1","Nipponbare","10 days seedling","Shoot","46.4093"
"","LOC_Os01g04800","DRP001141","DRX012219","Shoot_Cd_24h_r2","Nipponbare","10 days seedling","Shoot","61.7252"
"","LOC_Os01g04800","DRP001141","DRX012225","Shoot_Cd_24h_r3","Nipponbare","10 days seedling","Shoot","39.5391"
"","LOC_Os01g04800","SRP043448","SRX612565","Shoot_MET1-2_Mm","Nipponbare","11 days seedling","Shoot","170.618"
"","LOC_Os01g04800","SRP043448","SRX612566","Shoot_MET1-2_mm","Nipponbare","11 days seedling","Shoot","27.7864"
"","LOC_Os01g04800","SRP043448","SRX612564","Shoot_MET1-2_WT","Nipponbare","11 days seedling","Shoot","209.161"
"","LOC_Os01g04800","DRP000391","DRX000673","Shoot_Normal","Nipponbare","7 days seedling","Shoot","21.0512"
"","LOC_Os01g04800","SRP047482","SRX738077","Shoot_Normal","Nipponbare","14 days after germination","Shoot","14.3454"
"","LOC_Os01g04800","SRP049102","SRX737138","Shoot_WT","Nipponbare","after harvesting and air-drying for around one month","Shoot","10.9676"
"","LOC_Os01g06640","SRP047482","SRX738069","Anther_Normal","Nipponbare","before flowering","Anther","0.013818"
"","LOC_Os01g06640","DRP001762","DRX014510","Anther_WT","Nipponbare","flowering","Anther","27.9118"
"","LOC_Os01g06640","DRP000391","DRX000661","Callus_Normal","Nipponbare","N6D medium","Callus","87.4035"
"","LOC_Os01g06640","SRP039045","SRX477950","Leaf","Nipponbare","","Leaf","0.230123"
"","LOC_Os01g06640","DRP002329","DRX017638","Leaf_35S:OSH1_-GR+DEX_24h_r1","Nipponbare","21 days seedling","Leaf","7.35297"
"","LOC_Os01g06640","DRP002329","DRX017646","Leaf_35S:OSH1_-GR+DEX_24h_r2","Nipponbare","21 days seedling","Leaf","8.58724"
"","LOC_Os01g06640","DRP002329","DRX017636","Leaf_35S:OSH1_-GR+DEX_3h_r1","Nipponbare","21 days seedling","Leaf","8.35749"
"","LOC_Os01g06640","DRP002329","DRX017644","Leaf_35S:OSH1_-GR+DEX_3h_r2","Nipponbare","21 days seedling","Leaf","8.63594"
"","LOC_Os01g06640","DRP002329","DRX017637","Leaf_35S:OSH1_-GR+DEX_6h_r1","Nipponbare","21 days seedling","Leaf","10.8702"
"","LOC_Os01g06640","DRP002329","DRX017645","Leaf_35S:OSH1_-GR+DEX_6h_r2","Nipponbare","21 days seedling","Leaf","9.0387"
"","LOC_Os01g06640","DRP002329","DRX017635","Leaf_35S:OSH1_-GR+DEX_r1","Nipponbare","21 days seedling","Leaf","8.4221"
"","LOC_Os01g06640","DRP002329","DRX017643","Leaf_35S:OSH1_-GR+DEX_r2","Nipponbare","21 days seedling","Leaf","10.3581"
"","LOC_Os01g06640","SRP056884","SRX978709","Leaf_B8-12_r1","Nipponbare","16 days seedling","Leaf","11.2243"
"","LOC_Os01g06640","SRP056884","SRX978710","Leaf_B8-12_r2","Nipponbare","16 days seedling","Leaf","15.4958"
"","LOC_Os01g06640","SRP056884","SRX978711","Leaf_B8-12_r3","Nipponbare","16 days seedling","Leaf","13.2406"
"","LOC_Os01g06640","SRP056884","SRX978700","Leaf_BLS256_r1","Nipponbare","16 days seedling","Leaf","13.2278"
"","LOC_Os01g06640","SRP056884","SRX978701","Leaf_BLS256_r2","Nipponbare","16 days seedling","Leaf","9.34623"
"","LOC_Os01g06640","SRP056884","SRX978702","Leaf_BLS256_r3","Nipponbare","16 days seedling","Leaf","15.8155"
"","LOC_Os01g06640","SRP056884","SRX978703","Leaf_BLS279_r1","Nipponbare","16 days seedling","Leaf","7.88601"
"","LOC_Os01g06640","SRP056884","SRX978704","Leaf_BLS279_r2","Nipponbare","16 days seedling","Leaf","15.1474"
"","LOC_Os01g06640","SRP056884","SRX978705","Leaf_BLS279_r3","Nipponbare","16 days seedling","Leaf","15.788"
"","LOC_Os01g06640","SRP056884","SRX978718","Leaf_BXOR1_r1","Nipponbare","16 days seedling","Leaf","14.3225"
"","LOC_Os01g06640","SRP056884","SRX978719","Leaf_BXOR1_r2","Nipponbare","16 days seedling","Leaf","18.0905"
"","LOC_Os01g06640","SRP056884","SRX978720","Leaf_BXOR1_r3","Nipponbare","16 days seedling","Leaf","16.6135"
"","LOC_Os01g06640","SRP056884","SRX978706","Leaf_CFBP2286_r1","Nipponbare","16 days seedling","Leaf","18.3666"
"","LOC_Os01g06640","SRP056884","SRX978707","Leaf_CFBP2286_r2","Nipponbare","16 days seedling","Leaf","11.2861"
"","LOC_Os01g06640","SRP056884","SRX978708","Leaf_CFBP2286_r3","Nipponbare","16 days seedling","Leaf","11.1372"
"","LOC_Os01g06640","SRP056884","SRX978721","Leaf_CFBP7331_r1","Nipponbare","16 days seedling","Leaf","7.67934"
"","LOC_Os01g06640","SRP056884","SRX978722","Leaf_CFBP7331_r2","Nipponbare","16 days seedling","Leaf","13.8242"
"","LOC_Os01g06640","SRP056884","SRX978723","Leaf_CFBP7331_r3","Nipponbare","16 days seedling","Leaf","17.918"
"","LOC_Os01g06640","SRP056884","SRX978724","Leaf_CFBP7341_r1","Nipponbare","16 days seedling","Leaf","17.7613"
"","LOC_Os01g06640","SRP056884","SRX978725","Leaf_CFBP7341_r2","Nipponbare","16 days seedling","Leaf","9.76307"
"","LOC_Os01g06640","SRP056884","SRX978726","Leaf_CFBP7341_r3","Nipponbare","16 days seedling","Leaf","15.6518"
"","LOC_Os01g06640","SRP056884","SRX978727","Leaf_CFBP7342_r3","Nipponbare","16 days seedling","Leaf","12.2447"
"","LOC_Os01g06640","SRP056884","SRX978728","Leaf_CFBP7342_r4","Nipponbare","16 days seedling","Leaf","17.5368"
"","LOC_Os01g06640","SRP056884","SRX978729","Leaf_CFBP7342_r5","Nipponbare","16 days seedling","Leaf","16.4019"
"","LOC_Os01g06640","SRP056884","SRX978712","Leaf_L8_r1","Nipponbare","16 days seedling","Leaf","9.1107"
"","LOC_Os01g06640","SRP056884","SRX978713","Leaf_L8_r2","Nipponbare","16 days seedling","Leaf","16.8837"
"","LOC_Os01g06640","SRP056884","SRX978714","Leaf_L8_r3","Nipponbare","16 days seedling","Leaf","7.35267"
"","LOC_Os01g06640","SRP056884","SRX978730","Leaf_Mock","Nipponbare","16 days seedling","Leaf","20.2806"
"","LOC_Os01g06640","SRP056884","SRX978731","Leaf_Mock","Nipponbare","16 days seedling","Leaf","34.3817"
"","LOC_Os01g06640","SRP056884","SRX978732","Leaf_Mock","Nipponbare","16 days seedling","Leaf","23.8442"
"","LOC_Os01g06640","DRP000391","DRX000663","Leaf_Normal","Nipponbare","7 days before heading to 7 days after flowering","Leaf","1.73191"
"","LOC_Os01g06640","SRP052309","SRX844803","Leaf_Osbhlh148-DR_r1","Nipponbare","45 days old plant","Leaf","23.004"
"","LOC_Os01g06640","SRP052309","SRX844804","Leaf_Osbhlh148-DR_r2","Nipponbare","45 days old plant","Leaf","22.3992"
"","LOC_Os01g06640","SRP052309","SRX844805","Leaf_Osbhlh148-WW_r1","Nipponbare","45 days old plant","Leaf","0.722471"
"","LOC_Os01g06640","SRP052309","SRX844806","Leaf_Osbhlh148-WW_r2","Nipponbare","45 days old plant","Leaf","0.706769"
"","LOC_Os01g06640","SRP052310","SRX844813","Leaf_Oshsfa2e-DR_r1","Nipponbare","45 days old plant","Leaf","18.9726"
"","LOC_Os01g06640","SRP052310","SRX844814","Leaf_Oshsfa2e-DR_r2","Nipponbare","45 days old plant","Leaf","15.059"
"","LOC_Os01g06640","SRP052310","SRX844815","Leaf_Oshsfa2e-WW_r1","Nipponbare","45 days old plant","Leaf","0.340119"
"","LOC_Os01g06640","SRP052310","SRX844816","Leaf_Oshsfa2e-WW_r2","Nipponbare","45 days old plant","Leaf","0.888188"
"","LOC_Os01g06640","SRP057260","SRX997484","Leaf_PXO99A_BLS256 Tal11b_r1","Nipponbare","28 days seedling","Leaf","10.8367"
"","LOC_Os01g06640","SRP057260","SRX997485","Leaf_PXO99A_BLS256 Tal11b_r2","Nipponbare","28 days seedling","Leaf","15.9627"
"","LOC_Os01g06640","SRP057260","SRX997480","Leaf_PXO99A_BLS256 Tal2a_r1","Nipponbare","28 days seedling","Leaf","29.6729"
"","LOC_Os01g06640","SRP057260","SRX997481","Leaf_PXO99A_BLS256 Tal2a_r2","Nipponbare","28 days seedling","Leaf","14.5047"
"","LOC_Os01g06640","SRP057260","SRX997482","Leaf_PXO99A_dTal280_r1","Nipponbare","28 days seedling","Leaf","17.833"
"","LOC_Os01g06640","SRP057260","SRX997483","Leaf_PXO99A_dTal280_r2","Nipponbare","28 days seedling","Leaf","19.966"
"","LOC_Os01g06640","SRP049212","SRX739680","Leaf_r1","Nipponbare","14 days seedling","Leaf","4.73888"
"","LOC_Os01g06640","SRP049212","SRX739699","Leaf_r2","Nipponbare","14 days seedling","Leaf","1.53541"
"","LOC_Os01g06640","SRP049212","SRX739700","Leaf_r3","Nipponbare","14 days seedling","Leaf","3.34101"
"","LOC_Os01g06640","SRP056884","SRX978715","Leaf_RS105_r1","Nipponbare","16 days seedling","Leaf","8.42879"
"","LOC_Os01g06640","SRP056884","SRX978716","Leaf_RS105_r2","Nipponbare","16 days seedling","Leaf","17.429"
"","LOC_Os01g06640","SRP056884","SRX978717","Leaf_RS105_r3","Nipponbare","16 days seedling","Leaf","10.4795"
"","LOC_Os01g06640","SRP017256","SRX235858","Leaf_T2-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","2.12113"
"","LOC_Os01g06640","SRP017256","SRX235859","Leaf_T2-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","1.41077"
"","LOC_Os01g06640","SRP017256","SRX235860","Leaf_T4-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","1.99744"
"","LOC_Os01g06640","SRP017256","SRX235861","Leaf_T4-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","0.615678"
"","LOC_Os01g06640","SRP017256","SRX235863","Leaf_T6-Pi9-R","Nipponbare","21 days after transplanting","Leaf","0.509817"
"","LOC_Os01g06640","SRP017256","SRX235862","Leaf_T6-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","1.43339"
"","LOC_Os01g06640","SRP017256","SRX235864","Leaf_T6-Spin1i-1-R","Nipponbare","21 days after transplanting","Leaf","1.17326"
"","LOC_Os01g06640","SRP029886","SRX348482","Leaf_WT","Nipponbare","14 days seedling","Leaf","4.64404"
"","LOC_Os01g06640","DRP002329","DRX017642","Leaf_WT-DEX_24h_r1","Nipponbare","21 days seedling","Leaf","8.56772"
